<<<<<<< HEAD
精减 -5.4827064052 -5.36699416899
票款 -5.4827064052 -5.36699416899
间隙 -5.4827064052 -4.96905416032
鄱阳湖 -5.00558515048 -5.66802416465
禽流感 -4.70455515482 -5.66802416465
肥料 -4.88064641388 -5.66802416465
极限 -4.40352515916 -4.27008415598
淡市 -5.00558515048 -5.66802416465
杜伊斯堡 -5.4827064052 -5.06596417333
新台币 -4.88064641388 -5.19090290993
小蛮 -5.4827064052 -5.19090290993
光环 -5.4827064052 -4.6266314795
望入 -5.4827064052 -4.66802416465
社交 -5.18167640954 -5.66802416465
登白 -5.4827064052 -5.36699416899
抛空 -4.88064641388 -5.66802416465
方便面 -5.18167640954 -4.4919329056
粮农组织 -4.78373640087 -5.66802416465
爆发 -4.14028372438 -3.50966167256
三杰 -5.4827064052 -4.88987291427
三板 -4.70455515482 -5.66802416465
困难群众 -5.18167640954 -5.66802416465
第三胎 -5.4827064052 -5.36699416899
抵税 -5.18167640954 -5.66802416465
上紧 -5.4827064052 -5.36699416899
宙斯 -5.4827064052 -5.36699416899
浩大 -5.4827064052 -5.36699416899
本菲卡 -5.4827064052 -4.88987291427
魏勇 -5.18167640954 -5.66802416465
预研 -5.18167640954 -5.66802416465
蕾丝 -5.4827064052 -5.36699416899
走回头路 -5.4827064052 -5.06596417333
或使 -4.88064641388 -5.66802416465
印花厂 -5.18167640954 -5.66802416465
宾馆 -4.57961641821 -4.76493417766
依法行事 -5.18167640954 -5.66802416465
杯子 -5.4827064052 -5.36699416899
巡查 -4.88064641388 -5.66802416465
个人简介 -5.4827064052 -5.19090290993
水厂 -4.78373640087 -5.66802416465
铁哥们 -5.4827064052 -5.19090290993
减少 -3.77513622911 -4.82292612464
道别 -5.4827064052 -5.06596417333
九期 -5.00558515048 -5.66802416465
回来 -5.4827064052 -4.43757524328
减小 -4.78373640087 -5.66802416465
九月 -5.00558515048 -4.88987291427
秀美 -5.4827064052 -4.05524030793
不尽相同 -5.18167640954 -5.66802416465
应酬 -5.4827064052 -5.36699416899
文成 -5.4827064052 -4.88987291427
哥伦布 -5.4827064052 -5.36699416899
备课 -5.4827064052 -5.06596417333
强推 -5.18167640954 -5.66802416465
步出 -5.4827064052 -5.36699416899
密切相关 -5.18167640954 -5.66802416465
急缺 -5.18167640954 -5.66802416465
篮子 -4.52846389576 -5.66802416465
威廉姆斯 -5.4827064052 -4.09982244059
隆多 -5.4827064052 -4.32560148383
以期 -5.00558515048 -5.66802416465
吃老本 -5.4827064052 -5.36699416899
基争 -5.4827064052 -5.36699416899
劳动法 -5.18167640954 -5.66802416465
爱恨分明 -4.88064641388 -5.66802416465
交相 -5.4827064052 -4.14951022478
克劳斯 -5.4827064052 -4.88987291427
弹尽粮绝 -5.4827064052 -5.36699416899
陕西人 -4.88064641388 -5.66802416465
飞身 -5.4827064052 -3.63059766671
添压 -5.18167640954 -5.66802416465
六分钟 -5.4827064052 -5.36699416899
承保 -4.70455515482 -5.66802416465
房交惠 -5.18167640954 -5.66802416465
李肃 -5.18167640954 -5.66802416465
食品业 -5.00558515048 -5.66802416465
可开 -5.18167640954 -5.66802416465
邱峻 -5.4827064052 -4.6266314795
电力公司 -5.18167640954 -5.66802416465
经济危机 -4.25225748383 -5.36699416899
仓库 -5.00558515048 -5.66802416465
考取 -5.4827064052 -5.36699416899
经济损失 -4.40352515916 -5.19090290993
黑论 -5.4827064052 -5.06596417333
随身携带 -5.4827064052 -5.06596417333
投票制 -5.18167640954 -5.66802416465
中国移动 -3.93863836085 -5.19090290993
指存 -5.18167640954 -5.66802416465
黄海 -4.52846389576 -5.66802416465
略显 -5.00558515048 -4.71378165522
倒退 -4.88064641388 -4.88987291427
振兴 -4.57961641821 -5.19090290993
闹市 -5.4827064052 -4.88987291427
亲切 -5.4827064052 -4.6266314795
超低 -4.52846389576 -5.19090290993
万分 -5.4827064052 -5.19090290993
感动 -5.00558515048 -4.03455570907
第三批 -5.18167640954 -5.66802416465
灾年 -5.18167640954 -5.66802416465
四角 -5.18167640954 -5.66802416465
烙印 -5.4827064052 -4.76493417766
丁俊晖 -5.4827064052 -3.24806841616
塞双姝 -5.4827064052 -5.36699416899
倒逼 -4.52846389576 -5.66802416465
县委书记 -5.18167640954 -5.66802416465
节约资源 -5.18167640954 -5.66802416465
贪心 -5.4827064052 -5.36699416899
武钢平 -5.00558515048 -5.66802416465
信守 -5.4827064052 -5.36699416899
判赔 -5.18167640954 -5.66802416465
棋高一着 -5.4827064052 -5.36699416899
大未必佳 -5.4827064052 -5.36699416899
维赞梅 -5.4827064052 -5.36699416899
半一盘 -5.4827064052 -5.19090290993
大将军 -5.4827064052 -4.71378165522
十项 -5.18167640954 -5.66802416465
漂亮 -4.78373640087 -4.00526633297
跪倒 -5.4827064052 -5.36699416899
招生简章 -5.4827064052 -5.36699416899
蝗虫 -5.18167640954 -5.66802416465
汽水 -5.18167640954 -5.66802416465
交朋友 -5.4827064052 -4.82292612464
农业产业 -5.00558515048 -5.66802416465
立求 -5.4827064052 -5.36699416899
糊涂 -5.4827064052 -5.36699416899
一辈子 -5.4827064052 -5.06596417333
国际品牌 -5.00558515048 -5.66802416465
怀中 -5.4827064052 -5.36699416899
智力 -5.18167640954 -5.06596417333
突出 -3.6566316025 -5.06596417333
突击 -5.18167640954 -4.58884291861
红颜 -5.18167640954 -5.66802416465
德土战 -5.4827064052 -5.36699416899
传涉 -5.18167640954 -5.66802416465
双眼 -5.4827064052 -4.55408081235
布偶 -5.18167640954 -5.36699416899
小人物 -5.4827064052 -4.76493417766
科头 -5.4827064052 -5.36699416899
这里 -5.18167640954 -4.76493417766
香港站 -5.4827064052 -3.69030055937
齐整 -5.4827064052 -5.19090290993
导则 -5.00558515048 -5.66802416465
集约 -4.88064641388 -5.66802416465
布做 -5.18167640954 -5.66802416465
鹰队 -5.4827064052 -5.36699416899
波兰 -5.18167640954 -2.75686655591
家乡人 -5.4827064052 -4.41275165955
古常 -5.4827064052 -5.19090290993
搞掂 -5.4827064052 -4.88987291427
一箭之仇 -5.4827064052 -4.76493417766
胎死腹中 -5.18167640954 -5.66802416465
克奥 -5.4827064052 -5.36699416899
并重 -4.78373640087 -5.06596417333
丰收 -4.20395280425 -5.66802416465
迎奥 -5.4827064052 -5.36699416899
二手 -4.70455515482 -5.36699416899
人均收入 -5.18167640954 -5.66802416465
营运 -4.78373640087 -5.66802416465
迪士尼 -4.40352515916 -5.66802416465
克格勃 -5.4827064052 -5.36699416899
马蕴文 -5.4827064052 -5.36699416899
中央政策研究室 -5.00558515048 -5.66802416465
英双语 -5.4827064052 -5.36699416899
串谋 -5.00558515048 -5.66802416465
药业 -3.52366501288 -5.66802416465
挖墙脚 -5.4827064052 -5.06596417333
量度 -5.18167640954 -5.66802416465
欢迎 -4.20395280425 -4.06596417333
见成效 -5.18167640954 -5.19090290993
长期贷款 -5.00558515048 -5.66802416465
发展期 -5.00558515048 -5.66802416465
长春 -4.12097856919 -3.89717215301
凯蒂 -5.4827064052 -5.19090290993
休斯顿 -5.4827064052 -4.16287418633
朝战 -5.4827064052 -5.19090290993
僵持 -4.78373640087 -5.66802416465
更是 -5.4827064052 -4.76493417766
郝董 -5.4827064052 -4.32560148383
首张 -4.57961641821 -4.82292612464
四季 -5.18167640954 -5.66802416465
李春顶 -5.18167640954 -5.66802416465
赚头 -5.18167640954 -5.66802416465
争建 -5.18167640954 -5.66802416465
延至 -4.78373640087 -5.36699416899
日益增长 -5.18167640954 -5.66802416465
兵法 -5.18167640954 -5.66802416465
难求 -4.63760836519 -4.16287418633
刘星 -5.4827064052 -3.86184419067
首开 -4.44131372005 -5.66802416465
员工福利 -5.18167640954 -5.66802416465
鲁伊 -5.4827064052 -4.82292612464
场边 -5.4827064052 -3.28600712208
公牛 -5.4827064052 -3.63864038697
史密斯 -5.4827064052 -4.71378165522
黄小鹏 -5.18167640954 -5.66802416465
主持 -4.40352515916 -4.463904182
亨德 -5.4827064052 -5.36699416899
刘凤岩 -5.4827064052 -4.88987291427
大力神 -5.4827064052 -5.36699416899
师弟 -5.4827064052 -5.19090290993
有违 -4.78373640087 -5.36699416899
饕餮 -5.4827064052 -5.19090290993
斯特潘 -5.4827064052 -5.36699416899
值捧 -5.4827064052 -5.19090290993
桥梁 -4.78373640087 -5.66802416465
成功 -3.55328747949 -3.38022243472
勇气 -4.88064641388 -5.36699416899
威风凛凛 -5.4827064052 -5.19090290993
球馆 -5.4827064052 -4.30629632864
伊布力 -5.4827064052 -5.19090290993
平分 -5.4827064052 -5.36699416899
物种 -5.4827064052 -5.19090290993
监军 -5.4827064052 -5.36699416899
老马 -5.18167640954 -5.19090290993
搅局 -4.44131372005 -4.82292612464
退居 -5.00558515048 -5.36699416899
外国人 -4.63760836519 -5.19090290993
走平 -5.18167640954 -5.66802416465
珀金斯 -5.4827064052 -5.36699416899
临空 -5.18167640954 -5.66802416465
货比三家 -5.18167640954 -5.66802416465
眼因 -5.4827064052 -5.19090290993
老券 -5.18167640954 -5.66802416465
邹振先 -5.4827064052 -4.88987291427
史美伦 -5.00558515048 -5.66802416465
无趣 -5.4827064052 -5.19090290993
哈马 -5.4827064052 -5.36699416899
将功折罪 -5.4827064052 -5.36699416899
迪马 -4.44131372005 -5.66802416465
一查到底 -5.18167640954 -5.66802416465
开报 -4.70455515482 -5.66802416465
连日 -4.78373640087 -5.36699416899
等合 -5.18167640954 -5.66802416465
债市 -4.18167640954 -5.66802416465
盲点 -5.18167640954 -5.19090290993
与此无关 -5.4827064052 -5.36699416899
瘦肉精 -5.4827064052 -5.36699416899
武贾 -5.4827064052 -4.3892705637
侵害 -5.18167640954 -5.66802416465
风物长宜放眼量 -4.88064641388 -5.66802416465
本季 -5.4827064052 -5.36699416899
重振旗鼓 -5.4827064052 -4.16287418633
杠杆 -4.70455515482 -5.66802416465
节节 -4.78373640087 -5.66802416465
塑胶 -5.00558515048 -5.66802416465
天骄 -5.4827064052 -4.52189612898
曼彻斯特 -5.4827064052 -5.19090290993
英士 -5.18167640954 -5.66802416465
相遇 -5.4827064052 -4.27008415598
掺和 -5.4827064052 -5.19090290993
胆气 -5.4827064052 -5.19090290993
驻沪 -5.4827064052 -5.36699416899
宏登队 -5.4827064052 -5.36699416899
布拉格 -5.4827064052 -5.06596417333
时段 -4.2274339001 -5.19090290993
李彤 -5.4827064052 -5.36699416899
以我为主 -5.4827064052 -5.06596417333
李彦 -5.4827064052 -4.6266314795
重于 -5.4827064052 -4.76493417766
赫人 -5.4827064052 -5.36699416899
坦途 -5.18167640954 -4.2366604005
斯坦福 -5.4827064052 -5.06596417333
凛冽 -5.4827064052 -5.36699416899
新气 -5.00558515048 -5.66802416465
发展观 -5.18167640954 -5.66802416465
新民 -4.63760836519 -5.66802416465
闲置费 -5.18167640954 -5.66802416465
难分高下 -5.4827064052 -4.96905416032
隔空 -5.4827064052 -5.19090290993
商住 -4.88064641388 -5.66802416465
连输 -5.4827064052 -4.82292612464
爱立信 -5.00558515048 -5.66802416465
防撞 -5.4827064052 -5.36699416899
虎视 -5.00558515048 -5.66802416465
输液 -5.18167640954 -5.66802416465
套餐 -5.18167640954 -5.36699416899
浪奇 -4.78373640087 -5.66802416465
造好 -5.00558515048 -5.66802416465
过眼云烟 -5.4827064052 -5.36699416899
澳矿 -4.16048711047 -5.66802416465
方兴 -4.52846389576 -5.66802416465
穿帮 -5.4827064052 -5.06596417333
雕像 -5.4827064052 -5.36699416899
打算 -4.78373640087 -4.66802416465
重罚 -5.4827064052 -4.07695955763
为利而动 -4.88064641388 -5.66802416465
管理费 -4.70455515482 -5.66802416465
物极必反 -5.00558515048 -5.19090290993
过招 -4.88064641388 -4.71378165522
和睦 -5.4827064052 -5.36699416899
投拟 -4.78373640087 -5.66802416465
青盟 -5.4827064052 -5.36699416899
嘉利福 -5.18167640954 -5.66802416465
特点 -4.25225748383 -4.28781292294
孪生兄弟 -5.4827064052 -5.19090290993
营口港 -4.20395280425 -5.66802416465
永远 -4.88064641388 -4.43757524328
中铁 -3.63760836519 -5.66802416465
冤屈 -5.4827064052 -4.76493417766
非卖品 -5.4827064052 -4.96905416032
竞争 -3.70455515482 -3.77039707336
举行 -3.62537390877 -3.90459617109
国足合 -5.4827064052 -5.36699416899
达文波特 -5.4827064052 -4.88987291427
马模 -5.4827064052 -5.06596417333
国民党 -5.18167640954 -5.66802416465
收市报 -4.70455515482 -5.66802416465
检修 -4.70455515482 -5.19090290993
下探 -4.06773305723 -5.66802416465
连接器 -4.88064641388 -5.66802416465
转移视线 -5.4827064052 -5.36699416899
片仔癀 -5.18167640954 -5.66802416465
上网卡 -5.18167640954 -5.66802416465
斯特 -5.18167640954 -5.06596417333
强烈推荐 -4.40352515916 -5.66802416465
市价 -4.57961641821 -5.66802416465
国足空 -5.4827064052 -5.19090290993
推荣 -5.00558515048 -5.66802416465
百利 -4.57961641821 -5.66802416465
作壁上观 -5.4827064052 -4.76493417766
自付 -5.18167640954 -5.66802416465
王朝 -4.88064641388 -3.59614215735
重恐 -5.4827064052 -5.36699416899
独挺 -5.00558515048 -5.66802416465
转佳 -5.18167640954 -5.66802416465
自仪 -4.57961641821 -5.66802416465
前度刘郎 -5.4827064052 -5.36699416899
可奖 -5.18167640954 -5.66802416465
化解 -4.27858642255 -4.6266314795
马儒沛 -4.78373640087 -5.66802416465
人寿保险 -5.00558515048 -5.66802416465
推荐 -3.39992103489 -2.89423771967
唯一 -4.4827064052 -3.63864038697
牙买加 -5.4827064052 -4.1239561203
供货 -4.70455515482 -5.66802416465
网架 -4.88064641388 -5.66802416465
张吉龙 -5.4827064052 -4.82292612464
呐喊 -4.88064641388 -3.97782808463
万套 -4.40352515916 -5.66802416465
频袭 -5.00558515048 -5.66802416465
大学生 -4.3687630529 -4.27008415598
长痛 -5.18167640954 -5.66802416465
奢谈 -5.4827064052 -5.36699416899
言胜 -5.4827064052 -5.19090290993
昌西 -5.4827064052 -4.82292612464
初吻 -5.4827064052 -5.06596417333
蹦极跳 -5.00558515048 -5.66802416465
杨培芳 -5.18167640954 -5.66802416465
试运营 -5.00558515048 -5.66802416465
基克 -5.4827064052 -5.36699416899
皮包 -5.4827064052 -4.96905416032
重要性 -4.78373640087 -5.19090290993
到位 -4.10249516349 -5.36699416899
猜先 -5.4827064052 -4.76493417766
坐下 -5.4827064052 -5.19090290993
娱乐城 -5.18167640954 -5.66802416465
洛斯 -5.4827064052 -5.19090290993
感慨 -5.4827064052 -4.11172166389
随机 -5.4827064052 -5.19090290993
组无 -5.4827064052 -5.19090290993
猎艳 -5.4827064052 -4.20562616676
偏快 -5.00558515048 -5.66802416465
私有 -5.18167640954 -5.66802416465
奥古斯丁 -5.4827064052 -4.71378165522
打得 -5.4827064052 -4.82292612464
受害人 -5.18167640954 -5.66802416465
王育琨 -5.18167640954 -5.66802416465
国家大剧院 -4.88064641388 -5.66802416465
过往船只 -5.4827064052 -5.19090290993
耗水 -5.18167640954 -5.66802416465
巴达维 -5.18167640954 -5.66802416465
中央 -3.81994857352 -4.32560148383
中天 -5.18167640954 -5.66802416465
丝带 -5.4827064052 -5.36699416899
路易斯 -5.4827064052 -4.27008415598
签署 -3.59061180251 -5.36699416899
气势恢宏 -5.4827064052 -4.76493417766
兼备 -4.88064641388 -5.66802416465
往常 -5.4827064052 -5.36699416899
五员 -5.4827064052 -5.36699416899
以色列 -5.00558515048 -4.36699416899
出此下策 -5.4827064052 -5.36699416899
揭意 -5.4827064052 -5.36699416899
安县 -5.18167640954 -5.66802416465
壳星 -5.18167640954 -5.66802416465
观赛 -5.4827064052 -4.71378165522
理顺 -4.12097856919 -5.66802416465
衢常 -5.18167640954 -5.66802416465
普陀 -4.88064641388 -5.66802416465
有型 -5.4827064052 -5.36699416899
腿伤 -5.4827064052 -3.94374829505
教学赛 -5.4827064052 -4.6266314795
特区 -4.70455515482 -5.66802416465
豆小德 -5.4827064052 -5.19090290993
第二盘 -5.4827064052 -5.36699416899
春节 -5.18167640954 -5.36699416899
斯塔拉 -5.4827064052 -5.36699416899
自拔 -5.4827064052 -5.19090290993
注册证 -5.18167640954 -5.66802416465
衣食住行 -5.18167640954 -5.66802416465
土建工程 -5.18167640954 -5.66802416465
出大 -5.00558515048 -5.19090290993
吃惊 -5.4827064052 -4.96905416032
西德 -5.4827064052 -4.58884291861
忧虑 -3.85945711481 -5.19090290993
叫价 -5.00558515048 -5.66802416465
商务调查 -5.18167640954 -5.66802416465
男篮 -5.4827064052 -2.64973985623
出错 -4.88064641388 -5.06596417333
寒意 -4.88064641388 -5.66802416465
协会会长 -5.00558515048 -5.36699416899
定位 -3.95122748816 -4.66802416465
赞不绝口 -5.4827064052 -4.82292612464
六周 -4.78373640087 -5.66802416465
纳达尔 -5.4827064052 -2.84913875006
杰弗森 -5.4827064052 -4.463904182
正思 -5.00558515048 -5.66802416465
能比 -5.4827064052 -5.19090290993
由于 -5.18167640954 -5.36699416899
浙江队 -5.4827064052 -5.19090290993
第十六届 -5.4827064052 -4.96905416032
杜家 -5.4827064052 -4.55408081235
通行证 -5.18167640954 -4.4919329056
剔除 -4.78373640087 -5.66802416465
签运 -5.4827064052 -4.76493417766
瀛浦 -5.18167640954 -5.66802416465
器官 -5.18167640954 -5.66802416465
球道 -5.4827064052 -5.36699416899
累及 -4.78373640087 -5.66802416465
林本剑 -5.4827064052 -5.06596417333
腕伤 -5.4827064052 -5.36699416899
缓冲带 -5.18167640954 -5.66802416465
欧佩克 -3.82949389143 -5.66802416465
洽谈会 -4.70455515482 -5.66802416465
天然 -5.00558515048 -5.66802416465
弥补 -4.70455515482 -4.25305081668
一朝 -5.4827064052 -5.06596417333
深水炸弹 -5.00558515048 -5.66802416465
三峡库区 -4.88064641388 -5.66802416465
怪状 -5.4827064052 -5.19090290993
鲁伊科 -5.4827064052 -5.19090290993
电视机 -5.18167640954 -5.66802416465
轻视 -5.4827064052 -4.88987291427
定投 -5.00558515048 -5.66802416465
没留 -5.4827064052 -5.36699416899
流血事件 -5.4827064052 -5.36699416899
足忙 -5.4827064052 -5.36699416899
辉瑞 -5.00558515048 -5.66802416465
暴露 -5.00558515048 -4.05524030793
黄文勇 -5.18167640954 -5.66802416465
千学峰 -5.4827064052 -5.19090290993
抹嘴 -5.4827064052 -5.36699416899
民政部 -3.85945711481 -5.36699416899
陈东琪 -5.18167640954 -5.66802416465
不离 -5.00558515048 -5.66802416465
基本 -3.52846389576 -4.2366604005
服务业 -4.57961641821 -5.66802416465
西蒙尼 -5.4827064052 -4.76493417766
文静 -5.4827064052 -5.36699416899
家乡父老 -5.4827064052 -5.06596417333
不禁 -5.4827064052 -5.06596417333
越野赛 -5.4827064052 -5.19090290993
炒到 -5.4827064052 -5.06596417333
批复 -4.25225748383 -5.66802416465
甚嚣尘上 -5.4827064052 -5.36699416899
燎原 -5.00558515048 -5.66802416465
华西 -5.18167640954 -5.66802416465
托管 -4.33657836953 -5.66802416465
移民 -4.70455515482 -4.96905416032
积蓄 -4.88064641388 -5.19090290993
上落 -4.57961641821 -5.66802416465
各位朋友 -5.18167640954 -5.66802416465
推翻 -5.18167640954 -4.96905416032
首开纪录 -5.4827064052 -4.43757524328
急刹车 -4.78373640087 -5.66802416465
江华 -5.4827064052 -3.97782808463
热情 -4.2274339001 -3.97782808463
落入法网 -5.4827064052 -5.36699416899
品牌 -3.39280129376 -4.71378165522
铸就 -4.57961641821 -4.82292612464
国产奔驰 -5.18167640954 -5.66802416465
订购 -4.88064641388 -5.66802416465
古雷罗 -5.4827064052 -5.36699416899
安战 -5.4827064052 -5.36699416899
犀牛 -5.00558515048 -5.66802416465
江南 -4.33657836953 -5.19090290993
胡润 -5.18167640954 -5.66802416465
贝奇尔 -5.4827064052 -5.19090290993
再融资 -3.86992254848 -5.66802416465
云冶 -4.88064641388 -5.66802416465
芝庭 -5.18167640954 -5.66802416465
黑手党 -5.4827064052 -5.36699416899
陈钦 -5.18167640954 -5.66802416465
议论纷纷 -5.4827064052 -5.19090290993
新松 -5.00558515048 -5.66802416465
痴情 -5.4827064052 -4.28781292294
亿阳信通 -4.4827064052 -5.66802416465
摊主 -5.18167640954 -5.36699416899
